object_id,location_id,address_primary,city,state,zip,Challenge_Potential_Served,Uniti_availability
519411,1137118776,220 N BENTON ST,ROANN,IN,46974,TRUE,
519412,1137118782,140 N BENTON ST,ROANN,IN,46974,TRUE,
519413,1137118830,110 N BENTON ST,ROANN,IN,46974,TRUE,
519414,1384718571,38 BENTON ST,ROANN,IN,46974,TRUE,
519415,1137118783,235 W ALLEN ST,ROANN,IN,46974,TRUE,
519416,1137118784,140 N WASHINGTON ST,ROANN,IN,46974,TRUE,
519417,1137118786,125 S BENTON ST BLDG 2,ROANN,IN,46974,TRUE,
519418,1137118787,210 W WALNUT ST,ROANN,IN,46974,TRUE,
519419,1137118789,130 N WASHINGTON ST,ROANN,IN,46974,TRUE,
519420,1137118790,115 N BENTON ST,ROANN,IN,46974,TRUE,
519421,1137118791,240 W WALNUT ST,ROANN,IN,46974,TRUE,
519493,1314361579,3233 S 925 E,NORTH LIBERTY,IN,46554,TRUE,
519494,1314361578,3261 S 925 E,NORTH LIBERTY,IN,46554,TRUE,
519495,1314361600,3323 S 925 E,WALKERTON,IN,46574,TRUE,
519496,1314361601,3301 S 925 E,NORTH LIBERTY,IN,46554,TRUE,
519499,1314361580,9504 E 300 S,NORTH LIBERTY,IN,46554,TRUE,
519500,1314361582,300 E SOUTH S,NORTH LIBERTY,IN,46554,TRUE,
519501,1314361583,9544 E 300 S,NORTH LIBERTY,IN,46554,TRUE,
519502,1314361592,9343 E STATE ROAD 4,WALKERTON,IN,46574,TRUE,
519503,1314361593,3707 S 925 E,WALKERTON,IN,46574,TRUE,
519504,1314361594,3675 S 925 E,WALKERTON,IN,46574,TRUE,
519505,1314361595,3601 S 925 E,WALKERTON,IN,46574,TRUE,
519506,1314361596,3585 S 925 E,WALKERTON,IN,46574,TRUE,
519511,1314361597,3517 S 925 E,WALKERTON,IN,46574,TRUE,
519512,1314361598,3355 S 925 E,WALKERTON,IN,46574,TRUE,
519513,1314361599,3345 S 925 E,WALKERTON,IN,46574,TRUE,
519587,1137118758,110 S WASHINGTON ST,ROANN,IN,46974,TRUE,
519588,1137118788,225 W WALNUT ST,ROANN,IN,46974,TRUE,
519589,1137118795,120 S WASHINGTON ST,ROANN,IN,46974,TRUE,
519590,1137118813,235 WALNUT,ROANN,IN,46974,TRUE,
519591,1137118794,110 S BENTON ST,ROANN,IN,46974,TRUE,
519596,1137118492,6507 N 800 W,ROANN,IN,46974,TRUE,
519597,1137119010,7503 W 700 N,ROANN,IN,46974,TRUE,
519601,1104026151,3401 E STATE ROAD 62,MOUNT VERNON,IN,47620,TRUE,
519613,1104026138,6500 LEONARD RD N,MOUNT VERNON,IN,47620,TRUE,
519614,1104026142,1701 LEONARD RD,MOUNT VERNON,IN,47620,TRUE,
519787,1413420775,6714 HIGHWAY 62 E,MOUNT VERNON,IN,47620,TRUE,
519982,1104028507,5714 GUN CLUB RD N,MOUNT VERNON,IN,47620,TRUE,
519987,1104026158,6225 WILLIAM KECK BYP,MOUNT VERNON,IN,47620,TRUE,
520029,1137119366,410 S ARNOLD ST,ROANN,IN,46974,TRUE,
520042,1137118852,435 S CHURCH ST,ROANN,IN,46974,TRUE,
520043,1137118860,425 S CHURCH ST,ROANN,IN,46974,TRUE,
520044,1137119365,405 S CHURCH ST,ROANN,IN,46974,TRUE,
520045,1137119369,415 S CHURCH ST,ROANN,IN,46974,TRUE,
520158,1314340449,1553 S 875 E,MILL CREEK,IN,46365,TRUE,
520159,1314340459,1519 S 875 E,MILL CREEK,IN,46365,TRUE,
520272,1314340467,1451 S 875 E,MILL CREEK,IN,46365,TRUE,
520273,1314329959,1534 S 875 E,MILL CREEK,IN,46365,TRUE,
520274,1314329960,1514 S 875 E,MILL CREEK,IN,46365,TRUE,
520275,1314329969,1554 S 875 E,MILL CREEK,IN,46365,TRUE,
520276,1314329979,1502 S 875 E,MILL CREEK,IN,46365,TRUE,
520277,1314329985,1434 S 875 E BLDG 2,MILL CREEK,IN,46365,TRUE,
520278,1314340448,1615 S 875 E,MILL CREEK,IN,46365,TRUE,
520279,1314340458,1627 S 875 E,MILL CREEK,IN,46365,TRUE,
520280,1314340477,1673 S 875 E,MILL CREEK,IN,46365,TRUE,
520281,1314340479,1639 S 875 E,MILL CREEK,IN,46365,TRUE,
520282,1314340483,1585 S 875 E,MILL CREEK,IN,46365,TRUE,
520283,1314329968,1618 S 875 E,MILL CREEK,IN,46365,TRUE,
520284,1314329973,1638 S 875 E,MILL CREEK,IN,46365,TRUE,
520285,1314329981,1586 S 875 E,MILL CREEK,IN,46365,TRUE,
520286,1314329983,1624 S 875 E,MILL CREEK,IN,46365,TRUE,
520287,1314329984,1672 S 875 E,MILL CREEK,IN,46365,TRUE,
520288,1384630455,1674 S 875 E,MILL CREEK,IN,46365,TRUE,
520289,1314340471,1431 S 875 E,MILL CREEK,IN,46365,TRUE,
520290,1314340472,1251 S 875 E,MILL CREEK,IN,46365,TRUE,
520291,1314329961,1226 S 875 E,MILL CREEK,IN,46365,TRUE,
520292,1314329962,1206 S 875 E,MILL CREEK,IN,46365,TRUE,
520293,1314329970,1252 S 875 E,MILL CREEK,IN,46365,TRUE,
520294,1314340450,1453 S 875 E,MILL CREEK,IN,46365,TRUE,
520298,1314329991,502 S 875 E,MILL CREEK,IN,46365,TRUE,
520303,1137118847,415 S CHIPPEWA ST,ROANN,IN,46974,TRUE,
520304,1137119363,405 S CHIPPEWA ST,ROANN,IN,46974,TRUE,
520305,1137119364,410 S CHURCH ST,ROANN,IN,46974,TRUE,
520306,1137119368,420 S CHURCH ST,ROANN,IN,46974,TRUE,
520442,1314340474,1011 S 875 E BLDG 2,MILL CREEK,IN,46365,TRUE,
520443,1314329963,1152 S 875 E,MILL CREEK,IN,46365,TRUE,
520444,1314329990,1162 S 875 E,MILL CREEK,IN,46365,TRUE,
520445,1314340473,1229 S 875 E,MILL CREEK,IN,46365,TRUE,
520489,1137119301,240 N CHIPPEWA ST,ROANN,IN,46974,TRUE,
526628,1063459920,8955 W COUNTY ROAD 55 N,RICHLAND,IN,47634,TRUE,
526629,1063459922,8937 W COUNTY ROAD 55 N,RICHLAND,IN,47634,TRUE,
526630,1063459923,8915 W COUNTY ROAD 55 N,RICHLAND,IN,47634,TRUE,
527235,1063460103,1843 N COUNTY ROAD 650 W,RICHLAND,IN,47634,TRUE,
527566,1063460846,1282 N STATE ROAD 161,RICHLAND,IN,47634,TRUE,
527568,1063460852,1286 N STATE ROAD 161,RICHLAND,IN,47634,TRUE,
531221,1137115964,1152 E 900 N,N MANCHESTER,IN,46962,TRUE,
531452,1137113924,331 E 950 N BLDG 2,N MANCHESTER,IN,46962,TRUE,
531453,1137113926,331 E 900 N,N MANCHESTER,IN,46962,TRUE,
531460,1137115938,1568 E 900 N,N MANCHESTER,IN,46962,TRUE,
531461,1137115965,1412 E 900 N,N MANCHESTER,IN,46962,TRUE,
531462,1137113925,461 E 950 N,N MANCHESTER,IN,46962,TRUE,
531465,1137113923,331 E 950 N,N MANCHESTER,IN,46962,TRUE,
531849,1137115950,10377 N 175 E,N MANCHESTER,IN,46962,TRUE,
531859,1137115946,1859 E PHILABAUM RD,N MANCHESTER,IN,46962,TRUE,
532051,1137115966,9310 N 180 E,N MANCHESTER,IN,46962,TRUE,
532052,1137115957,1852 E 900 N,N MANCHESTER,IN,46962,TRUE,
533184,1137119579,12296 N 700 W,SILVER LAKE,IN,46982,TRUE,
533690,1292698091,10133 NOBLES CHAPEL RD,ELBERFELD,IN,47613,TRUE,
533691,1292698092,10211 NOBLES CHAPEL RD,ELBERFELD,IN,47613,TRUE,
537073,1292698927,7777 SAINT JOHNS RD,ELBERFELD,IN,47613,TRUE,
537074,1292698870,11200 WATERWORKS DR,ELBERFELD,IN,47613,TRUE,
537075,1292698874,11040 SEVEN HILLS RD,ELBERFELD,IN,47613,TRUE,
537076,1292698886,7711 SAINT JOHNS RD,ELBERFELD,IN,47613,TRUE,
537077,1292698889,7633 SAINT JOHNS RD BLDG 2,ELBERFELD,IN,47613,TRUE,
537078,1292698893,7633 SAINT JOHNS RD,ELBERFELD,IN,47613,TRUE,
537079,1292698917,7599 SAINT JOHNS RD,ELBERFELD,IN,47613,TRUE,
537302,1063455865,519 N SILVERDALE RD,ROCKPORT,IN,47635,TRUE,
537528,1292699026,11022 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537529,1292699051,11071 COUNTY ROAD 800 N,ELBERFELD,IN,47613,TRUE,
537533,1292699021,11100 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537534,1292699064,11100 ELBERFELD RD BLDG 2,ELBERFELD,IN,47613,TRUE,
537535,1292699076,11144 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537536,1292699092,11200 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537537,1292699096,11088 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537538,1292699097,11146 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537539,1292699100,11188 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537540,1292699102,11122 ELBERFELD RD,ELBERFELD,IN,47613,TRUE,
537544,1292698098,9666 SPARROW RD,ELBERFELD,IN,47613,TRUE,
537711,1292698097,10388 NOBLES CHAPEL RD,ELBERFELD,IN,47613,TRUE,
538250,1292698099,9800 SPARROW RD,ELBERFELD,IN,47613,TRUE,
539217,1063455473,62 W RIMSTIDT ST,ROCKPORT,IN,47635,TRUE,
539218,1063455477,764 N BASE RD,ROCKPORT,IN,47635,TRUE,
539219,1063457386,61 W RIMSTIDT ST,ROCKPORT,IN,47635,TRUE,
539226,1063457411,581 N SILVERDALE RD,ROCKPORT,IN,47635,TRUE,
539227,1413427297,156 W RIMSTIDT ST,ROCKPORT,IN,47635,TRUE,
539228,1063457385,120 W KENNEDY ST,ROCKPORT,IN,47635,TRUE,
539229,1063457387,114 W KENNEDY ST BLDG 2,ROCKPORT,IN,47635,TRUE,
539230,1063457388,118 W KENNEDY ST,ROCKPORT,IN,47635,TRUE,
539231,1063457397,116 W KENNEDY ST,ROCKPORT,IN,47635,TRUE,
539232,1063457409,225 W RIMSTIDT ST,ROCKPORT,IN,47635,TRUE,
539234,1063458046,471 S HALBRUGE ST,ROCKPORT,IN,47635,TRUE,
539235,1063458047,114 W HALBRUGE ST,ROCKPORT,IN,47635,TRUE,
539236,1063458126,152 W HALBRUGE ST BLDG 2,ROCKPORT,IN,47635,TRUE,
539237,1413427392,24 W HALBRUGE ST,ROCKPORT,IN,47635,TRUE,
539594,1063457384,150 W RIMSTIDT ST,ROCKPORT,IN,47635,TRUE,
539601,1063457242,946 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539602,1063457243,938 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539603,1063457244,918 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539716,1063457247,1032 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539717,1063457248,8984 W SR 66,ROCKPORT,IN,47635,TRUE,
539718,1063457251,900 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539720,1063457234,1234 W STATE ROAD 66 BLDG 2,ROCKPORT,IN,47635,TRUE,
539721,1413427162,1234 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539722,1063457233,1068 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539723,1063457235,1184 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539724,1063457236,1154 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539725,1063457237,1130 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539726,1413427163,1234 N STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539727,1413427164,1247 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539735,1063457218,730 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539736,1063457219,778 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539737,1063457220,762 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539738,1063457221,734 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539739,1063457245,854 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539740,1063457246,834 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539741,1063457249,874 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539742,1063457252,816 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539743,1063457253,798 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539901,1063455862,537 N SILVERDALE RD,ROCKPORT,IN,47635,TRUE,
539902,1063455842,598 N SILVERDALE RD,ROCKPORT,IN,47635,TRUE,
539903,1063455859,382 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539904,1063457403,618 N SILVERDALE RD,ROCKPORT,IN,47635,TRUE,
539908,1063457222,712 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539909,1063457223,682 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539910,1063457224,662 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539911,1063457225,644 N STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
539912,1063457226,624 N STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
540081,1063457228,610 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
540082,1063457229,594 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
540083,1063457230,568 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
540084,1063457231,532 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
540085,1063457232,468 W STATE ROAD 66,ROCKPORT,IN,47635,TRUE,
541752,1063461461,6229 W COUNTY ROAD 200 N,RICHLAND,IN,47634,TRUE,
541754,1063461463,1646 N STATE ROAD 161,RICHLAND,IN,47634,TRUE,
541755,1063461464,1750 N STATE ROAD 161,RICHLAND,IN,47634,TRUE,
541756,1063461460,1643 N COUNTY ROAD 650 W,RICHLAND,IN,47634,TRUE,
541757,1063461462,6107 W COUNTY ROAD 200 N,RICHLAND,IN,47634,TRUE,
542908,1063460035,3318 N COUNTY ROAD 900 W,RICHLAND,IN,47634,TRUE,
542910,1063460033,3600 N COUNTY ROAD 900 W,RICHLAND,IN,47634,TRUE,
542995,1063460034,3742 N COUNTY ROAD 900 W,RICHLAND,IN,47634,TRUE,
545902,1095934723,490-1 E BURDICK RD,CHESTERTON,IN,46304,TRUE,
555728,1034882530,830 LST DR,EVANSVILLE,IN,47713,TRUE,
562477,1123415994,4859 GEORGIA ST,GARY,IN,46409,TRUE,
562478,1123415995,4889 GEORGIA ST,GARY,IN,46409,TRUE,
562850,1123431171,4819 CAROLINA ST,GARY,IN,46409,TRUE,
562851,1123431172,701 E 48TH AVE,GARY,IN,46409,TRUE,
562852,1123431175,700 E 48TH PL,GARY,IN,46409,TRUE,
562853,1123431176,4808 GEORGIA ST,GARY,IN,46409,TRUE,
562854,1123431177,738 E 48TH PL,GARY,IN,46409,TRUE,
562855,1123431178,4800 GEORGIA ST,GARY,IN,46409,TRUE,
562856,1123431179,722 E 48TH PL,GARY,IN,46409,TRUE,
562857,1123431180,744 E 48TH PL,GARY,IN,46409,TRUE,
562858,1123431181,756 E 48TH PL,GARY,IN,46409,TRUE,
562859,1123431183,780 E 48TH PL,GARY,IN,46409,TRUE,
562860,1123431184,750 E 48TH PL,GARY,IN,46409,TRUE,
562861,1123431186,4827 CAROLINA ST,GARY,IN,46409,TRUE,
562862,1123431187,4843 CAROLINA ST,GARY,IN,46409,TRUE,
562863,1123431188,4835 CAROLINA ST,GARY,IN,46409,TRUE,
569143,1095934948,567 E 1100 N,WESTVILLE,IN,46391,TRUE,
569144,1095934949,565 E 1100 N,WESTVILLE,IN,46391,TRUE,
569150,1095934952,1112 N 575 E,WESTVILLE,IN,46391,TRUE,
569152,1095934958,519 E 1100 N,WESTVILLE,IN,46391,TRUE,
569269,1095934719,505 E 1100 N,WESTVILLE,IN,46391,TRUE,
569270,1095934720,513 E 1100 N,WESTVILLE,IN,46391,TRUE,
569271,1095934721,509 E 1100 N,WESTVILLE,IN,46391,TRUE,
569272,1095934722,501 E 1100 N,WESTVILLE,IN,46391,TRUE,
569273,1095934950,553 E 1100 N,WESTVILLE,IN,46391,TRUE,
569274,1095934951,1110 N 575 E,WESTVILLE,IN,46391,TRUE,
569275,1095934956,546 E 1100 N,WESTVILLE,IN,46391,TRUE,
569276,1095934728,515 E 1100 N,WESTVILLE,IN,46391,TRUE,
569277,1095934729,517 E 1100 N,WESTVILLE,IN,46391,TRUE,
569866,1095934955,1138 N 575 E,WESTVILLE,IN,46391,TRUE,
569867,1095934953,1120 N 575 E,WESTVILLE,IN,46391,TRUE,
569868,1095934954,1130 N 575 E,WESTVILLE,IN,46391,TRUE,
569922,1123417209,4764 GEORGIA ST,GARY,IN,46409,TRUE,
569923,1123417210,4757 CAROLINA ST,GARY,IN,46409,TRUE,
569924,1123417211,4725 CAROLINA ST,GARY,IN,46409,TRUE,
569925,1123417212,4724 GEORGIA ST,GARY,IN,46409,TRUE,
569926,1123417213,737 E 47TH AVE,GARY,IN,46409,TRUE,
569927,1123417214,4756 GEORGIA ST,GARY,IN,46409,TRUE,
569928,1123417215,4741 CAROLINA ST,GARY,IN,46409,TRUE,
569929,1123417216,713 E 47TH AVE,GARY,IN,46409,TRUE,
569930,1123417217,4772 GEORGIA ST,GARY,IN,46409,TRUE,
569931,1123417218,4767 CAROLINA ST,GARY,IN,46409,TRUE,
569932,1123417219,4733 CAROLINA ST,GARY,IN,46409,TRUE,
569933,1123417220,4748 GEORGIA ST,GARY,IN,46409,TRUE,
569934,1123417221,4740 GEORGIA ST,GARY,IN,46409,TRUE,
569935,1123417222,4732 GEORGIA ST,GARY,IN,46409,TRUE,
569936,1123417223,4717 CAROLINA ST,GARY,IN,46409,TRUE,
569937,1123417224,4716 GEORGIA ST,GARY,IN,46409,TRUE,
569938,1123417225,4701 CAROLINA ST,GARY,IN,46409,TRUE,
569939,1123431174,4788 GEORGIA ST,GARY,IN,46409,TRUE,
570052,1123431182,4780 GEORGIA ST,GARY,IN,46409,TRUE,
570181,1292663629,5236 E 200 S,WHITESTOWN,IN,46075,TRUE,
570184,1292663621,5120 E 200 S,WHITESTOWN,IN,46075,TRUE,
570185,1292663625,5100 E 200 S,WHITESTOWN,IN,46075,TRUE,
574545,1015160491,5928 N LAKESHORE DR,MACY,IN,46951,TRUE,
574658,1015160568,5825 SECOND RD,MACY,IN,46951,TRUE,
574663,1292686256,1111 ROTH RD,BOONVILLE,IN,47601,TRUE,
574664,1292686268,44 W DEGONIA RD,BOONVILLE,IN,47601,TRUE,
574665,1292686269,122 W DEGONIA RD,BOONVILLE,IN,47601,TRUE,
574666,1292686276,88 W DEGONIA RD,BOONVILLE,IN,47601,TRUE,
574668,1292686253,300 W DEGONIA RD,BOONVILLE,IN,47601,TRUE,
574845,1015161809,5878 N LAKESHORE DR,MACY,IN,46951,TRUE,
574846,1015163688,5861 SECOND RD,MACY,IN,46951,TRUE,
574847,1015165816,5833 SECOND ST NYONA LK,MACY,IN,46951,TRUE,
574848,1015175889,5838 N LAKESHORE DR,MACY,IN,46951,TRUE,
575357,1015161550,2579 S 500 E,ROCHESTER,IN,46975,TRUE,
576209,1063460036,9333 W COUNTY ROAD 300 N,RICHLAND,IN,47634,TRUE,
576211,1063460701,9721 W COUNTY ROAD 300 N,RICHLAND,IN,47634,TRUE,
576217,1063460706,9672 W COUNTY ROAD 300 N,RICHLAND,IN,47634,TRUE,
576838,1123517957,1673 E 21ST AVE,GARY,IN,46407,TRUE,
576839,1123517959,1701 E 21ST AVE,GARY,IN,46407,TRUE,
576840,1123517960,1601 E 21ST AVE,GARY,IN,46407,TRUE,
578269,1034937529,300 E BASELINE RD BLDG 2,EVANSVILLE,IN,47725,TRUE,
581910,1015168479,5250 E 450 N,ROCHESTER,IN,46975,TRUE,
582030,1015168518,3027 N 650 E,ROCHESTER,IN,46975,TRUE,
582038,1015166958,650 E 650E BLDG 14,ROCHESTER,IN,46975,TRUE,
582043,1015168151,7154 E 300 N,ROCHESTER,IN,46975,TRUE,
582671,1123384902,2320 CENTRAL DR,GARY,IN,46407,TRUE,
582672,1123384903,2326 CENTRAL DR,GARY,IN,46407,TRUE,
582673,1123384906,1960 IOWA ST,GARY,IN,46407,TRUE,
582842,1123384909,1980 IOWA ST,GARY,IN,46407,TRUE,
582843,1123384910,1970 IOWA ST,GARY,IN,46407,TRUE,
582844,1123384912,1950 IOWA ST,GARY,IN,46407,TRUE,
582845,1123384914,2300 CENTRAL DR,GARY,IN,46407,TRUE,
582846,1123384915,2354 CENTRAL DR,GARY,IN,46407,TRUE,
582847,1123384916,2338 CENTRAL DR,GARY,IN,46407,TRUE,
582848,1123384924,2308 CENTRAL DR,GARY,IN,46407,TRUE,
582849,1451667295,2314 CENTRAL DR BLDG 2,GARY,IN,46407,TRUE,
583048,1123513505,2333 CENTRAL DR,GARY,IN,46407,TRUE,
583049,1123513506,2325 CENTRAL DR,GARY,IN,46407,TRUE,
583050,1123513507,2324 E 20TH AVE,GARY,IN,46407,TRUE,
583051,1123513508,2316 E 20TH AVE,GARY,IN,46407,TRUE,
583052,1123513509,2332 E 20TH AVE,GARY,IN,46407,TRUE,
583053,1123513514,1970 MISSOURI TER,GARY,IN,46407,TRUE,
583054,1123513521,2041 E 19TH PL,GARY,IN,46407,TRUE,
583055,1123513524,1964 MISSOURI TER,GARY,IN,46407,TRUE,
583056,1123513527,2100 E 20TH AVE,GARY,IN,46407,TRUE,
583057,1123513529,2301 CENTRAL DR,GARY,IN,46407,TRUE,
583058,1123513530,2201 E 19TH PL,GARY,IN,46407,TRUE,
583059,1123513531,2300 E 20TH AVE,GARY,IN,46407,TRUE,
583060,1123513532,2148 E 20TH AVE,GARY,IN,46407,TRUE,
583061,1123513533,2116 E 20TH AVE,GARY,IN,46407,TRUE,
583062,1123513534,2140 E 20TH AVE,GARY,IN,46407,TRUE,
583063,1123513535,2208 E 20TH AVE,GARY,IN,46407,TRUE,
583064,1123513536,2257 E 19TH PL,GARY,IN,46407,TRUE,
583065,1123513537,2251 E 19TH PL,GARY,IN,46407,TRUE,
583066,1123513538,1976 MISSOURI TER,GARY,IN,46407,TRUE,
583067,1123513539,2263 E 19TH PL,GARY,IN,46407,TRUE,
583179,1123513540,2245 E 19TH PL,GARY,IN,46407,TRUE,
583180,1123513541,2124 E 20TH AVE,GARY,IN,46407,TRUE,
583181,1123513542,2108 E 20TH AVE,GARY,IN,46407,TRUE,
583182,1123513543,2156 E 20TH AVE,GARY,IN,46407,TRUE,
583183,1123513544,2213 E 19TH PL,GARY,IN,46407,TRUE,
583184,1123513545,2237 E 19TH PL,GARY,IN,46407,TRUE,
583185,1123513546,2232 E 20TH AVE,GARY,IN,46407,TRUE,
583186,1123513547,2224 E 20TH AVE,GARY,IN,46407,TRUE,
583187,1123513548,2200 E 20TH AVE,GARY,IN,46407,TRUE,
583188,1123513556,2275 E 19TH PL,GARY,IN,46407,TRUE,
583189,1413418533,2132 E 20TH AVE,GARY,IN,46407,TRUE,
583190,1123539373,2301 E 20TH AVE,GARY,IN,46407,TRUE,
583191,1123539374,2333 E 20TH AVE,GARY,IN,46407,TRUE,
583192,1123539375,2316 E 21ST AVE,GARY,IN,46407,TRUE,
583193,1123539376,2325 E 20TH AVE,GARY,IN,46407,TRUE,
583194,1123539377,2317 E 20TH AVE,GARY,IN,46407,TRUE,
583195,1123539384,2141 E 20TH AVE,GARY,IN,46407,TRUE,
583196,1123539387,2224 E 21ST AVE,GARY,IN,46407,TRUE,
583197,1123539388,2208 E 21ST AVE,GARY,IN,46407,TRUE,
583198,1123539389,2140 E 21ST AVE,GARY,IN,46407,TRUE,
583199,1123539390,2216 E 21ST AVE,GARY,IN,46407,TRUE,
583200,1123539391,2240 E 21ST AVE,GARY,IN,46407,TRUE,
583201,1123539392,2148 E 21ST AVE,GARY,IN,46407,TRUE,
583202,1123539393,2200 E 21ST AVE,GARY,IN,46407,TRUE,
583203,1123539394,2232 E 21ST AVE,GARY,IN,46407,TRUE,
583204,1123539395,2217 E 20TH AVE,GARY,IN,46407,TRUE,
583205,1123539396,2157 E 20TH AVE,GARY,IN,46407,TRUE,
583206,1123539397,2149 E 20TH AVE,GARY,IN,46407,TRUE,
583207,1123539398,2201 E 20TH AVE,GARY,IN,46407,TRUE,
583432,1123539400,2132 E 21ST AVE,GARY,IN,46407,TRUE,
583433,1123539401,2209 E 20TH AVE,GARY,IN,46407,TRUE,
583434,1123539404,2101 E 20TH AVE,GARY,IN,46407,TRUE,
583978,1123395834,1819 E 19TH CT,GARY,IN,46407,TRUE,
583979,1123395835,1807 E 19TH CT,GARY,IN,46407,TRUE,
583980,1123395836,1802 E 20TH AVE,GARY,IN,46407,TRUE,
583981,1123498883,1938 MAINE ST,GARY,IN,46407,TRUE,
583982,1123498884,1820 E 20TH AVE,GARY,IN,46407,TRUE,
583983,1123498885,1808 E 20TH AVE,GARY,IN,46407,TRUE,
583984,1123536729,1830 E 20TH CT,GARY,IN,46407,TRUE,
583985,1123536730,1806 E 20TH PL,GARY,IN,46407,TRUE,
583986,1123536731,1818 E 20TH CT,GARY,IN,46407,TRUE,
583987,1123536732,1808 E 20TH CT,GARY,IN,46407,TRUE,
583988,1123536733,1818 E 20TH PL,GARY,IN,46407,TRUE,
583989,1123536734,2002 MAINE ST,GARY,IN,46407,TRUE,
583990,1123536735,1807 E 20TH AVE,GARY,IN,46407,TRUE,
583991,1123536736,1802 E 20TH CT,GARY,IN,46407,TRUE,
583992,1123536737,1807 E 20TH PL,GARY,IN,46407,TRUE,
583993,1123536738,2003 ALABAMA ST,GARY,IN,46407,TRUE,
583994,1123536739,1819 E 20TH AVE,GARY,IN,46407,TRUE,
584146,1015162977,1735 S 500 E,ROCHESTER,IN,46975,TRUE,
584163,1123536740,1819 E 20TH PL,GARY,IN,46407,TRUE,
584164,1123591978,1816 E 21ST AVE,GARY,IN,46407,TRUE,
584165,1123591979,1819 E 20TH CT,GARY,IN,46407,TRUE,
584166,1123591980,1814 E 21ST AVE,GARY,IN,46407,TRUE,
584167,1123591981,1831 E 20TH CT,GARY,IN,46407,TRUE,
584168,1123513515,1957 MISSOURI ST,GARY,IN,46407,TRUE,
584169,1123513517,1991 MISSOURI ST,GARY,IN,46407,TRUE,
584170,1123513518,1975 MISSOURI ST,GARY,IN,46407,TRUE,
584171,1123513519,1943 MISSOURI ST,GARY,IN,46407,TRUE,
584172,1123513520,1969 MISSOURI ST,GARY,IN,46407,TRUE,
584173,1123513522,1951 MISSOURI ST,GARY,IN,46407,TRUE,
584174,1123513523,1983 MISSOURI ST,GARY,IN,46407,TRUE,
584175,1451744995,2046 E 20TH AVE BLDG 2,GARY,IN,46407,TRUE,
584176,1123539385,2047 E 20TH AVE,GARY,IN,46407,TRUE,
584177,1123539386,2031 E 20TH AVE,GARY,IN,46407,TRUE,
584178,1123539399,2039 E 20TH AVE,GARY,IN,46407,TRUE,
584179,1123539403,2030 E 21ST AVE,GARY,IN,46407,TRUE,
584180,1123517950,1849 E 21ST AVE,GARY,IN,46407,TRUE,
584181,1123517952,1831 E 21ST AVE,GARY,IN,46407,TRUE,
584182,1123517958,1725 E 21ST AVE,GARY,IN,46407,TRUE,
584183,1123517961,1737 E 21ST AVE,GARY,IN,46407,TRUE,
584184,1413418542,1849 E 21ST AVE BLDG 2,GARY,IN,46407,TRUE,
584540,1123384901,2384 CENTRAL DR,GARY,IN,46407,TRUE,
584541,1123384904,2000 IOWA ST,GARY,IN,46407,TRUE,
584542,1123384905,2030 IOWA ST,GARY,IN,46407,TRUE,
584543,1123384908,2020 IOWA ST,GARY,IN,46407,TRUE,
